time,fC2LE2,fC2LE4,fC2LE7,fC2LE9,fPGWh,fPGWm
2058-06-07,6.6,5.61,5.82,7.69,8.49,10.84
2058-06-08,6.46,6.51,5.71,7.61,7.29,7.36
2058-06-09,7.54,6.44,6.54,6.4,7.98,6.16
2058-06-10,9.84,6.88,6.97,6.11,8.43,5.99
2058-06-11,11.79,8.49,7.66,7.01,8.31,6.47
2058-06-12,12.94,8.85,8.85,8.27,8.8,6.65
2058-06-13,13.09,7.93,8.85,9.32,9.67,7.25
2058-06-14,12.18,7.96,9.37,10.6,9.41,7.77
2058-06-15,11.38,7.11,9.72,11.32,9.02,7.89
2058-06-16,11.82,7.33,7.65,12.06,7.1,6.57
2058-06-17,12.42,6.95,6.92,13.09,7.16,6.17
2058-06-18,10.93,6.33,7.82,12.16,8.3,6.48
2058-06-19,11.13,6.56,9.74,12.54,8.29,5.94
2058-06-20,11.25,6.81,9.13,12.36,7.67,5.75
2058-06-21,10.05,7.49,9.91,11.55,7.84,5.55
2058-06-22,9.64,5.96,10.17,9.79,7.34,5.79
2058-06-23,11.56,5.36,8.64,8.04,6.71,5.9
2058-06-24,13.21,5.87,10.96,8.45,5.2,4.96
2058-06-25,13.09,6.77,13.41,10.58,5.54,5.53
2058-06-26,10.97,8.75,13.47,11.56,6.38,6.25
2058-06-27,9.95,10.19,10.74,10.14,6.41,5.91
2058-06-28,8.49,11.52,9.94,10.04,5.95,6.09
2058-06-29,7.12,10.28,10.46,8.14,6.07,6.83
2058-06-30,6.84,6.78,11.8,6.14,6.86,8.04
2058-07-01,6.64,4.98,11.53,6.06,7.35,9.05
2058-07-02,7.79,4.24,11.25,7.74,7.82,9.6
2058-07-03,9.01,5.69,10.78,9.48,8.11,11.22
2058-07-04,10.32,7.24,11.12,11.02,8.96,10.36
2058-07-05,11.55,9.54,10.81,13.29,8.94,10.86
2058-07-06,13.27,11.41,9.85,14.35,9.46,11.14
2058-07-07,13.54,12.33,8.78,13.32,9.14,9.95
2058-07-08,12.38,10.58,8.54,12.82,6.83,8.97
2058-07-09,12.08,8.13,8.58,12.16,5.81,8.46
2058-07-10,12.28,5.93,8.29,12.28,6.07,7.46
2058-07-11,12.09,6.08,8.26,12.97,6.62,8.27
2058-07-12,11.45,6.68,7.72,15.18,7.21,8.78
2058-07-13,12.13,6.79,8.21,13.77,7.67,8.78
2058-07-14,11.41,8.05,10.78,11.55,6.63,7.54
2058-07-15,10.93,10.14,11.61,10.11,6.31,6.66
2058-07-16,10.54,10.19,11.8,9.93,7.21,6.67
2058-07-17,10.11,10.2,11.33,9.97,7.73,7.28
2058-07-18,10.55,9.37,9.36,9.6,7.64,7.54
2058-07-19,8.48,8.9,9.29,11.1,7.5,7.85
2058-07-20,9.14,9.08,10.6,13.18,8.1,8.43
2058-07-21,9.86,8.64,14.45,12.15,7.87,7.69
2058-07-22,9.59,8.62,15.96,11.23,7.34,7.14
2058-07-23,10.12,9.22,16.71,11.73,7.39,7.2
2058-07-24,10.79,10.3,16.37,14.72,7.93,7.91
2058-07-25,10.56,11.06,11.97,14.23,7.13,7.35
2058-07-26,11.15,11.66,10.81,11.92,6.99,7.53
2058-07-27,9.75,12.09,12.28,11.27,7.83,7.25
2058-07-28,9.97,12.27,12.58,11.01,8.65,7.42
2058-07-29,10.59,9.33,11.48,11.35,9.74,7.68
2058-07-30,10.93,7.42,10.71,11.37,10.37,7.73
2058-07-31,11.08,5.96,9.94,12.44,10.87,7.79
2058-08-01,11.34,5.56,10.01,12.31,10.98,8.46
2058-08-02,9.27,6.15,8.8,12.57,9.42,7.96
2058-08-03,8.35,6.06,8.99,13.54,8.72,7.36
2058-08-04,8.35,5.78,10.05,11.44,8.45,7.25
2058-08-05,7.96,5.23,8.06,10.45,7.95,7.04
2058-08-06,7.57,4.64,6.93,10.97,7.75,6.95
2058-08-07,7.34,4.49,6.27,11.28,8.22,7.07
2058-08-08,6.63,4.9,6.29,10.4,7.45,6.47
2058-08-09,5.8,5.13,7.34,10.02,7.0,6.23
2058-08-10,5.76,4.51,7.63,11.33,6.85,6.17
2058-08-11,5.92,4.6,8.14,10.84,7.62,6.89
2058-08-12,6.51,4.42,7.84,8.42,9.32,8.54
2058-08-13,6.74,4.53,7.5,7.35,9.41,8.71
2058-08-14,6.33,5.26,7.82,7.73,8.6,8.09
2058-08-15,6.64,5.64,7.71,7.93,7.75,7.68
2058-08-16,7.22,5.59,7.74,7.41,7.59,7.01
2058-08-17,9.43,6.27,7.85,6.9,9.86,8.19
2058-08-18,9.28,6.08,7.46,7.74,11.63,10.18
2058-08-19,9.23,5.07,7.19,9.61,12.3,11.43
2058-08-20,8.11,4.08,7.19,11.3,11.82,11.17
2058-08-21,6.63,3.72,6.87,11.43,11.18,10.25
2058-08-22,5.94,3.58,5.6,11.9,11.36,10.44
2058-08-23,5.89,3.27,4.88,11.07,12.26,11.77
2058-08-24,9.19,3.21,4.59,9.75,12.58,12.29
2058-08-25,10.77,3.09,4.63,9.39,10.96,10.68
2058-08-26,9.21,3.1,5.28,8.89,9.93,9.49
2058-08-27,7.99,3.81,6.22,8.25,9.91,9.42
2058-08-28,7.8,4.5,5.89,7.57,9.27,8.75
2058-08-29,8.32,4.52,5.83,7.32,8.5,7.7
2058-08-30,8.01,4.28,5.27,7.37,8.42,7.49
2058-08-31,7.52,4.12,5.13,7.7,8.35,7.48
2058-09-01,7.38,4.43,5.03,7.8,8.39,7.59
2058-09-02,7.9,4.31,4.82,8.55,7.49,6.84
2058-09-03,8.36,4.29,5.03,9.56,6.62,5.94
2058-09-04,8.65,4.09,5.36,11.12,5.88,5.21
2058-09-05,8.36,3.59,6.26,12.5,5.62,4.99
2058-09-06,7.47,3.57,6.5,12.17,5.52,4.91
2058-09-07,7.24,4.09,5.91,11.04,6.48,5.83
2058-09-08,7.4,4.26,5.33,10.5,7.46,6.82
2058-09-09,7.42,4.49,4.71,10.34,7.99,7.46
2058-09-10,8.27,5.07,4.17,10.37,7.29,6.82
2058-09-11,8.97,4.96,3.33,10.01,6.75,6.2
2058-09-12,9.31,4.8,2.96,9.62,6.22,5.81
2058-09-13,9.07,4.3,3.16,9.57,5.74,5.42
2058-09-14,9.9,3.67,3.29,9.72,6.06,5.62
2058-09-15,10.57,3.6,3.5,10.08,6.57,5.94
2058-09-16,10.3,3.35,3.81,8.63,7.22,6.55
2058-09-17,10.13,3.29,3.95,6.85,7.81,7.37
2058-09-18,11.35,4.26,3.58,6.57,7.93,7.33
2058-09-19,10.41,4.3,3.26,6.69,7.69,6.49
2058-09-20,7.6,3.69,2.65,7.59,6.59,5.57
2058-09-21,5.04,3.24,2.18,7.99,6.23,5.03
2058-09-22,3.49,3.68,2.47,6.72,5.12,4.13
2058-09-23,2.45,4.84,2.97,5.58,4.6,3.5
2058-09-24,4.15,5.7,3.11,5.48,4.12,2.95
2058-09-25,4.4,6.38,3.02,5.4,4.3,3.09
2058-09-26,4.69,6.96,2.91,5.7,3.96,3.05
2058-09-27,4.22,7.01,2.68,6.44,3.6,3.13
2058-09-28,4.55,6.05,2.49,5.81,4.15,3.61
2058-09-29,5.51,5.54,2.6,5.76,4.77,3.82
2058-09-30,6.37,4.99,2.72,5.96,5.09,4.05
2058-10-01,6.97,4.35,2.91,5.8,4.97,3.98
2058-10-02,7.43,3.91,2.97,5.77,4.27,3.55
2058-10-03,7.72,3.43,3.18,6.14,4.14,3.44
2058-10-04,7.5,2.68,3.37,6.58,3.64,2.84
2058-10-05,6.39,2.47,3.39,6.56,2.89,2.22
2058-10-06,5.38,2.59,3.09,6.71,2.76,2.08
2058-10-07,4.53,2.52,3.09,6.87,2.76,1.96
2058-10-08,3.57,2.86,3.33,6.87,2.7,1.8
2058-10-09,2.11,2.62,3.52,5.97,2.58,1.63
2058-10-10,1.28,2.52,3.08,5.4,2.27,1.17
2058-10-11,1.26,2.43,2.37,4.28,1.54,0.44
2058-10-12,1.27,2.09,1.73,3.36,1.29,0.24
2058-10-13,1.07,1.69,1.01,3.57,1.56,0.32
2058-10-14,0.69,1.26,0.84,3.15,1.9,0.55
2058-10-15,0.58,0.55,0.62,2.81,2.38,1.06
2058-10-16,0.86,0.55,0.31,2.22,2.43,1.45
2058-10-17,0.69,0.7,0.25,1.53,2.14,1.5
2058-10-18,1.45,0.27,0.14,1.45,1.67,1.19
2058-10-19,1.81,0.1,0.29,1.98,1.33,1.01
2058-10-20,1.21,0.14,0.73,2.13,0.4,0.19
2058-10-21,1.23,0.2,1.12,2.56,0.23,0.1
2058-10-22,1.38,0.37,1.61,2.74,0.29,0.18
2058-10-23,1.16,0.71,1.91,2.7,0.27,0.24
2058-10-24,0.43,0.93,1.82,2.57,0.28,0.33
2058-10-25,0.33,0.1,1.98,1.96,0.25,0.31
2058-10-26,0.29,0.1,2.12,1.76,0.21,0.15
2058-10-27,0.23,0.1,1.77,1.87,0.17,0.14
2058-10-28,0.2,0.1,1.19,1.93,0.2,0.24
2058-10-29,0.11,0.1,1.26,1.09,0.17,0.25
2058-10-30,0.13,0.19,1.61,0.38,0.1,0.1
2058-10-31,0.24,0.32,1.62,0.67,0.31,0.21
2058-11-01,0.41,0.37,0.68,1.24,0.21,0.19
2058-11-02,0.32,0.23,0.15,1.13,0.31,0.24
2058-11-03,0.29,0.12,0.11,0.24,0.3,0.24
2058-11-04,0.4,0.25,0.17,0.13,0.29,0.25
2058-11-05,0.48,0.11,0.26,0.15,0.35,0.15
2058-11-06,0.59,0.1,0.23,0.32,0.11,0.1
2058-11-07,0.63,0.1,0.2,0.19,0.1,0.1
2058-11-08,0.57,0.11,0.24,0.2,0.18,0.1
2058-11-09,0.63,0.1,0.13,0.28,0.2,0.1
2058-11-10,0.89,0.16,0.1,0.37,0.15,0.1
2058-11-11,0.55,0.1,0.1,0.21,0.24,0.14
2058-11-12,0.52,0.1,0.1,0.1,0.36,0.34
2058-11-13,0.51,0.2,0.15,0.24,0.54,0.48
2058-11-14,0.21,0.1,0.15,0.2,0.92,0.97
2058-11-15,0.18,0.1,0.22,0.38,0.78,0.55
2058-11-16,0.4,0.1,0.1,0.3,0.47,0.14
2058-11-17,0.36,0.23,0.1,0.33,0.78,0.46
2058-11-18,1.05,0.1,0.1,0.57,0.53,0.12
2058-11-19,0.8,0.1,0.1,0.61,0.17,0.1
2058-11-20,1.75,0.1,0.1,0.58,0.11,0.1
2058-11-21,1.77,0.12,0.1,0.71,0.1,0.1
2058-11-22,0.1,0.1,0.13,0.59,0.1,0.1
2058-11-23,0.13,0.1,0.1,0.31,0.1,0.1
2058-11-24,0.1,0.1,0.1,0.19,0.23,0.38
2058-11-25,0.21,0.1,0.1,0.38,0.16,0.1
2058-11-26,0.1,0.1,0.1,0.62,0.1,0.1
2058-11-27,0.1,0.1,0.1,0.32,0.1,0.1
2058-11-28,0.1,0.1,0.1,0.22,0.19,0.22
2058-11-29,0.1,0.1,0.1,0.29,0.67,0.62
2058-11-30,0.47,0.1,0.1,0.49,0.1,0.45
2058-12-01,0.72,0.14,0.1,0.23,0.1,0.1
2058-12-02,0.48,0.1,0.1,0.24,0.15,0.49
2058-12-03,0.61,0.1,0.36,0.15,0.1,0.1
2058-12-04,1.2,0.1,0.14,0.1,0.8,0.13
2058-12-05,0.84,0.1,0.1,0.1,1.07,0.58
2058-12-06,0.94,0.1,0.1,0.52,1.15,0.57
2058-12-07,0.83,0.1,0.1,0.31,0.87,0.1
2058-12-08,0.47,0.1,0.1,0.1,0.49,0.1
2058-12-09,0.75,0.1,0.1,0.1,0.1,0.1
2058-12-10,0.54,0.1,0.1,0.53,0.48,0.1
2058-12-11,0.53,0.1,0.1,0.4,0.32,0.1
2058-12-12,0.73,0.1,0.1,0.1,0.1,0.1
2058-12-13,1.13,0.1,0.1,0.1,0.23,0.1
2058-12-14,0.43,0.1,0.1,0.1,0.52,0.1
2058-12-15,0.53,0.1,0.1,0.27,0.56,0.1
2058-12-16,0.28,0.1,0.21,0.1,0.26,0.1
2058-12-17,0.47,0.1,0.1,0.1,0.16,0.1
2058-12-18,0.45,0.1,0.4,0.1,1.03,0.1
2058-12-19,0.11,0.1,0.22,0.1,1.0,0.38
2058-12-20,0.1,0.1,0.59,0.1,1.31,0.15
2058-12-21,0.1,0.1,0.19,0.1,0.78,0.1
2058-12-22,1.31,0.1,0.1,0.1,1.08,0.1
2058-12-23,1.21,0.1,0.1,0.1,0.76,0.1
2058-12-24,0.88,0.1,0.33,0.1,0.72,0.22
2058-12-25,1.74,0.1,0.1,0.43,0.64,0.1
2058-12-26,1.59,0.1,0.1,0.56,0.71,0.1
2058-12-27,1.58,0.1,0.1,0.73,0.1,0.1
2058-12-28,2.09,0.1,0.1,0.6,0.1,0.1
2058-12-29,2.37,0.1,0.1,0.42,0.63,0.1
2058-12-30,0.51,0.1,0.1,0.29,1.12,0.31
2058-12-31,0.1,0.1,0.1,0.1,0.1,0.1
2059-01-01,0.1,0.1,0.1,0.1,0.37,0.1
2059-01-02,0.1,0.97,0.1,0.99,0.94,0.74
2059-01-03,0.11,0.8,0.1,0.61,0.73,0.39
2059-01-04,0.1,0.15,0.1,0.1,0.63,0.27
2059-01-05,0.1,0.15,0.1,0.1,0.33,0.1
2059-01-06,1.4,0.4,0.1,0.73,1.37,0.47
2059-01-07,2.5,0.86,0.27,1.29,1.35,0.46
2059-01-08,2.87,0.1,0.1,0.1,0.38,0.1
2059-01-09,2.21,1.0,0.37,0.1,0.82,0.38
2059-01-10,2.74,0.6,0.26,0.1,0.86,0.26
2059-01-11,0.1,0.89,0.1,0.1,0.1,0.1
2059-01-12,0.1,1.21,0.1,0.1,0.15,0.1
2059-01-13,0.1,0.46,0.1,0.1,0.35,0.1
2059-01-14,0.1,0.64,0.18,0.1,0.31,0.19
2059-01-15,0.1,0.63,0.1,0.1,0.1,0.1
2059-01-16,0.1,0.1,0.1,0.1,0.1,0.1
2059-01-17,0.1,0.1,0.1,0.1,0.1,0.1
2059-01-18,0.1,0.4,0.1,0.1,0.1,0.1
2059-01-19,0.1,0.1,0.1,0.1,0.1,0.1
2059-01-20,0.1,0.39,0.1,0.1,0.36,0.14
2059-01-21,0.1,0.1,0.1,0.1,0.1,0.11
2059-01-22,0.1,0.1,0.1,0.1,0.1,0.1
2059-01-23,0.1,0.1,0.22,0.1,0.1,0.1
2059-01-24,0.1,0.21,0.29,0.1,0.1,0.1
2059-01-25,0.1,0.1,0.23,0.1,0.1,0.1
2059-01-26,0.16,0.1,0.26,0.49,0.1,0.1
2059-01-27,0.1,0.1,0.41,0.47,0.1,0.1
2059-01-28,0.14,0.1,0.43,0.1,0.1,0.1
2059-01-29,0.1,0.1,0.1,0.1,0.12,0.1
2059-01-30,0.85,0.3,0.1,0.1,0.1,0.1
2059-01-31,0.6,0.1,0.1,0.1,0.1,0.1
2059-02-01,1.51,0.1,0.1,0.1,0.49,0.15
2059-02-02,1.69,0.1,0.1,0.24,0.13,0.1
2059-02-03,1.28,0.1,0.1,0.58,0.1,0.1
2059-02-04,0.35,0.1,0.1,0.44,0.1,0.1
2059-02-05,1.32,0.1,0.1,0.73,0.1,0.1
2059-02-06,1.67,0.1,0.1,0.53,0.1,0.1
2059-02-07,0.1,0.1,0.1,0.36,0.1,0.1
2059-02-08,0.1,0.1,0.1,0.55,0.1,0.1
2059-02-09,0.1,0.15,0.1,0.84,0.24,0.1
2059-02-10,0.74,0.1,0.1,0.12,0.1,0.1
2059-02-11,0.1,0.1,0.1,0.1,0.24,0.1
2059-02-12,0.1,0.1,0.1,0.1,0.1,0.1
2059-02-13,0.1,0.1,0.1,0.42,0.1,0.1
2059-02-14,0.12,0.1,0.1,1.02,0.1,0.1
2059-02-15,0.1,0.1,0.1,1.1,0.1,0.1
2059-02-16,0.1,0.1,0.1,1.09,0.1,0.1
2059-02-17,0.1,0.1,0.1,1.13,0.12,0.1
2059-02-18,0.1,0.1,0.1,0.1,0.43,0.1
2059-02-19,0.1,0.1,0.1,0.1,0.58,0.12
2059-02-20,0.74,0.1,0.1,0.1,0.1,0.1
2059-02-21,0.1,0.1,0.1,0.1,0.61,0.1
2059-02-22,0.1,0.1,0.1,0.1,0.1,0.1
2059-02-23,0.1,0.1,0.1,0.1,0.1,0.1
2059-02-24,0.1,0.1,0.1,0.1,0.81,0.11
2059-02-25,0.1,0.1,0.1,0.14,0.1,0.1
2059-02-26,0.1,0.1,0.1,0.34,0.41,0.1
2059-02-27,0.1,0.1,0.1,1.56,1.1,0.55
2059-02-28,0.1,0.1,0.1,0.89,0.8,0.4
2059-03-01,0.1,0.1,0.1,0.66,0.1,0.1
2059-03-02,0.1,0.1,0.1,0.53,0.1,0.1
2059-03-03,0.1,0.1,0.1,0.52,0.13,0.1
2059-03-04,0.1,0.23,0.1,0.1,0.1,0.1
2059-03-05,0.54,0.56,0.1,0.1,0.1,0.1
2059-03-06,0.1,0.73,0.1,0.69,0.1,0.1
2059-03-07,0.1,0.21,0.1,0.22,0.1,0.1
2059-03-08,0.1,0.1,0.1,0.86,0.1,0.1
2059-03-09,1.37,0.1,0.1,0.1,0.1,0.1
2059-03-10,1.9,0.1,0.1,0.77,0.1,0.1
2059-03-11,1.46,0.1,0.1,0.96,0.66,0.24
2059-03-12,0.75,0.1,0.1,0.36,0.36,0.1
2059-03-13,0.88,0.1,0.1,0.1,0.24,0.1
2059-03-14,0.1,0.1,0.1,0.1,0.1,0.1
2059-03-15,0.1,0.1,0.1,0.1,0.1,0.1
2059-03-16,0.1,0.1,0.1,0.44,0.12,0.1
2059-03-17,0.36,0.1,0.1,0.81,0.22,0.1
2059-03-18,0.24,0.1,0.1,0.48,0.48,0.1
2059-03-19,0.1,0.1,0.48,0.1,0.5,0.1
2059-03-20,0.57,0.1,0.1,0.56,0.1,0.1
2059-03-21,0.87,0.1,0.1,0.59,0.25,0.1
2059-03-22,0.1,0.1,0.49,0.84,0.67,0.34
2059-03-23,0.1,0.52,0.42,1.02,0.1,0.1
2059-03-24,0.22,0.1,0.43,0.32,0.21,0.1
2059-03-25,0.59,0.1,0.4,1.33,0.52,0.3
2059-03-26,0.44,0.1,0.1,1.62,0.9,0.59
2059-03-27,0.66,0.6,0.1,0.9,1.02,0.3
2059-03-28,0.1,0.1,0.1,1.45,0.51,0.49
2059-03-29,0.1,0.11,0.1,2.19,0.1,0.1
2059-03-30,1.88,1.34,0.34,2.19,0.1,0.1
2059-03-31,1.15,1.72,0.61,1.98,0.1,0.1
2059-04-01,0.73,1.77,0.1,1.95,0.1,0.1
2059-04-02,0.89,0.1,0.1,2.18,0.12,0.1
2059-04-03,1.24,0.1,0.44,0.36,0.62,1.12
2059-04-04,1.36,0.1,0.46,1.42,1.08,0.95
2059-04-05,0.93,0.1,0.48,1.86,0.1,0.1
2059-04-06,0.54,0.78,0.1,0.44,0.1,0.1
2059-04-07,0.53,1.83,0.1,1.86,0.1,0.1
2059-04-08,1.12,2.09,0.1,1.72,0.1,0.1
2059-04-09,0.75,3.38,0.34,1.66,0.84,0.9
2059-04-10,0.76,3.07,0.14,0.84,0.67,0.4
2059-04-11,0.74,2.97,0.1,1.29,0.4,0.1
2059-04-12,0.1,2.92,0.42,1.68,0.34,0.21
2059-04-13,0.43,1.54,0.55,2.07,0.86,0.86
2059-04-14,1.29,0.3,0.92,2.43,1.54,1.76
2059-04-15,1.32,1.7,0.27,1.09,1.02,1.05
2059-04-16,1.01,2.38,0.1,2.11,0.66,0.45
2059-04-17,1.45,2.86,0.25,2.55,1.39,0.29
2059-04-18,2.47,3.12,1.44,2.69,1.43,0.54
2059-04-19,2.09,2.65,2.16,2.01,0.1,0.1
2059-04-20,2.56,2.45,2.48,0.74,1.44,1.24
2059-04-21,2.59,3.26,3.17,1.97,2.26,2.0
2059-04-22,2.96,3.23,3.42,2.57,2.85,2.63
2059-04-23,1.87,4.02,3.2,1.68,2.93,2.8
2059-04-24,1.96,4.12,2.51,0.98,3.46,3.45
2059-04-25,2.27,3.89,1.27,1.17,3.69,3.4
2059-04-26,3.12,4.2,0.32,0.95,3.09,3.38
2059-04-27,3.85,4.25,0.79,2.12,2.7,3.2
2059-04-28,3.89,4.12,2.59,0.85,2.86,3.26
2059-04-29,2.99,4.72,3.83,2.62,3.14,3.3
2059-04-30,3.49,5.55,3.53,2.81,3.05,2.57
2059-05-01,3.39,6.42,3.08,2.44,2.21,2.42
2059-05-02,3.8,6.38,1.74,2.48,1.82,2.9
2059-05-03,5.26,5.32,1.37,3.57,3.0,3.96
2059-05-04,6.22,3.74,1.79,4.75,3.67,4.83
2059-05-05,6.93,1.96,3.05,5.65,3.29,4.51
2059-05-06,7.98,0.97,3.59,6.51,3.5,4.05
2059-05-07,7.49,0.44,4.01,6.64,2.93,3.16
2059-05-08,5.16,0.82,2.88,7.28,4.47,4.37
2059-05-09,3.68,2.06,2.64,7.34,5.21,5.62
2059-05-10,1.71,2.65,2.21,7.96,5.97,6.21
2059-05-11,1.86,2.02,2.47,8.43,5.33,5.51
2059-05-12,2.02,2.35,3.07,8.82,5.72,5.99
2059-05-13,2.84,3.15,3.82,8.55,6.04,5.92
2059-05-14,3.32,4.66,4.06,7.66,5.42,4.83
2059-05-15,2.91,5.18,4.03,6.8,4.87,4.63
2059-05-16,3.24,4.9,4.33,8.3,6.85,6.85
2059-05-17,2.56,4.15,4.62,9.39,7.45,7.46
2059-05-18,3.18,5.62,3.66,10.06,8.6,8.52
2059-05-19,3.55,6.27,3.44,10.83,9.55,9.46
2059-05-20,2.94,6.63,4.12,11.81,10.15,10.24
2059-05-21,3.07,7.89,5.04,10.95,10.85,11.07
2059-05-22,3.25,9.21,6.49,11.71,10.15,10.17
2059-05-23,4.01,10.92,7.26,14.04,9.67,9.85
2059-05-24,4.47,12.37,7.23,13.98,9.05,8.52
2059-05-25,5.46,11.87,7.36,12.44,10.53,9.98
2059-05-26,5.75,10.4,7.15,11.58,10.53,10.77
2059-05-27,6.84,10.43,7.11,10.56,9.67,9.81
2059-05-28,6.85,10.59,6.91,8.73,9.07,9.25
2059-05-29,7.49,9.32,5.81,7.9,10.05,9.98
2059-05-30,7.96,9.48,3.89,7.86,9.92,9.31
2059-05-31,7.33,10.83,3.1,7.25,8.97,7.99
2059-06-01,7.38,10.02,3.21,5.92,7.84,6.99
2059-06-02,6.74,9.61,3.68,4.97,6.3,6.01
2059-06-03,5.47,10.62,5.71,4.81,5.37,4.85
2059-06-04,4.89,11.4,6.95,5.25,4.92,4.27
2059-06-05,5.74,12.98,8.26,5.63,3.03,2.53
2059-06-06,5.94,12.67,7.96,7.01,2.46,2.4
2059-06-07,8.37,12.97,5.88,9.25,3.74,3.44
2059-06-08,8.45,13.0,3.61,8.55,5.78,5.24
2059-06-09,8.94,11.96,4.14,6.84,8.27,7.85
2059-06-10,9.73,11.12,4.62,6.42,10.38,9.6
2059-06-11,10.91,11.68,5.11,7.06,9.88,7.9
2059-06-12,12.8,11.95,5.38,8.44,8.8,7.32
2059-06-13,12.75,12.98,5.84,9.13,8.69,7.63
2059-06-14,10.93,10.55,6.6,9.86,9.76,9.23
2059-06-15,7.37,9.56,8.18,11.18,10.85,10.41
2059-06-16,6.38,8.29,7.48,10.43,10.38,9.96
2059-06-17,6.08,6.68,5.46,8.58,11.82,11.73
2059-06-18,6.18,6.67,4.89,7.12,12.67,11.58
2059-06-19,6.37,9.11,5.43,6.17,12.64,11.97
2059-06-20,6.89,10.76,6.8,6.45,13.31,12.6
2059-06-21,6.1,12.13,8.36,7.44,15.06,13.86
2059-06-22,8.46,13.22,10.35,7.11,16.17,14.42
2059-06-23,9.83,15.89,11.84,7.4,17.91,16.54
2059-06-24,8.78,17.51,11.56,8.28,18.59,17.7
2059-06-25,8.15,18.05,10.78,10.66,16.67,15.46
2059-06-26,8.22,17.17,10.25,13.57,14.58,13.62
2059-06-27,8.97,18.51,9.49,14.11,12.45,11.3
2059-06-28,7.47,18.47,9.36,13.11,11.37,10.26
2059-06-29,7.01,18.7,9.77,12.57,11.48,10.12
2059-06-30,6.71,18.89,10.4,13.4,14.38,12.46
2059-07-01,6.78,19.48,10.66,14.67,17.02,15.78
2059-07-02,6.59,19.1,9.93,13.83,16.23,16.37
2059-07-03,6.52,19.83,8.61,13.45,14.83,15.68
2059-07-04,5.65,18.63,7.45,15.9,13.43,13.68
2059-07-05,5.67,17.81,8.48,16.35,14.67,13.37
2059-07-06,5.61,19.47,9.31,16.12,16.88,15.25
2059-07-07,6.31,20.32,10.05,15.71,17.8,16.43
2059-07-08,6.76,21.72,13.37,13.27,14.06,13.08
2059-07-09,8.06,20.31,14.58,13.55,12.09,11.32
2059-07-10,9.31,19.2,12.2,12.95,11.39,10.23
2059-07-11,9.62,20.84,10.49,12.84,11.12,8.94
2059-07-12,10.57,18.37,9.35,12.58,9.99,8.47
2059-07-13,13.36,14.87,8.68,11.72,9.56,8.06
2059-07-14,14.92,13.46,8.83,12.04,10.7,8.11
2059-07-15,15.16,12.17,11.27,13.97,10.53,8.19
2059-07-16,17.12,11.78,15.64,15.27,9.69,7.61
2059-07-17,17.88,13.0,16.86,15.15,9.1,7.16
2059-07-18,16.35,13.26,15.67,14.9,9.3,7.52
2059-07-19,15.49,12.41,15.42,13.38,9.73,8.02
2059-07-20,14.34,11.35,15.11,10.7,9.85,8.5
2059-07-21,14.25,10.31,13.75,9.89,10.27,9.23
2059-07-22,15.6,9.74,13.42,9.66,10.15,9.68
2059-07-23,16.25,11.16,11.97,9.46,10.25,9.45
2059-07-24,16.01,11.98,12.21,9.66,9.13,8.41
2059-07-25,15.77,11.76,13.05,9.43,9.17,8.23
2059-07-26,16.31,10.7,13.22,9.65,9.58,8.18
2059-07-27,16.7,9.18,13.0,9.53,9.38,8.03
2059-07-28,15.4,9.83,14.63,9.24,8.92,7.66
2059-07-29,14.69,10.99,14.6,9.03,8.63,7.39
2059-07-30,14.19,13.05,14.77,9.18,8.6,7.53
2059-07-31,13.94,13.21,14.76,7.69,9.96,8.86
2059-08-01,14.37,11.82,14.47,6.5,10.03,8.73
2059-08-02,14.58,10.6,15.13,6.06,9.94,8.55
2059-08-03,12.78,10.36,15.72,8.02,10.41,9.17
2059-08-04,12.98,9.91,15.29,9.82,10.11,8.88
2059-08-05,9.72,9.2,14.08,9.61,9.95,8.73
2059-08-06,8.19,9.16,12.15,10.13,10.14,9.49
2059-08-07,9.59,9.16,9.96,10.89,10.85,10.38
2059-08-08,9.73,8.3,8.21,10.92,10.89,10.52
2059-08-09,10.8,7.78,7.44,11.66,11.61,11.24
2059-08-10,11.66,8.24,7.32,11.39,11.39,10.22
2059-08-11,9.33,8.97,7.13,10.99,10.63,9.75
2059-08-12,8.08,9.35,7.74,9.35,10.15,9.04
2059-08-13,7.69,10.69,8.23,9.06,11.28,9.97
2059-08-14,6.86,10.78,7.87,8.87,11.73,10.66
2059-08-15,6.13,9.86,6.84,7.95,11.0,10.5
2059-08-16,6.28,10.05,6.36,7.17,10.0,9.64
2059-08-17,7.59,9.68,6.3,7.19,8.39,7.93
2059-08-18,9.31,8.6,6.61,7.53,7.15,6.68
2059-08-19,10.07,7.4,6.69,8.2,6.88,6.27
2059-08-20,9.11,6.79,6.9,8.77,7.14,6.35
2059-08-21,8.27,6.07,7.45,8.08,7.05,6.63
2059-08-22,9.55,6.09,8.58,7.59,7.01,7.38
2059-08-23,8.79,7.36,10.24,7.67,7.75,7.56
2059-08-24,7.48,10.14,12.42,7.56,8.5,7.6
2059-08-25,6.21,13.11,13.36,7.65,8.34,7.49
2059-08-26,5.04,14.73,15.08,6.86,8.98,8.07
2059-08-27,4.05,14.5,15.94,6.55,7.71,6.72
2059-08-28,3.64,13.45,15.98,8.25,6.09,5.29
2059-08-29,3.94,13.24,13.76,8.76,6.3,5.51
2059-08-30,4.36,12.42,12.09,9.07,6.11,5.62
